,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Location_coastal,Location_inland,Location_mountain,Weather Type,prediction
3378,0.6266134803387459,1.9445752321778045,-0.12101639306265005,0.5753824316922773,0.16726282499386108,2.0673416718628337,-0.2895499728990174,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,3
272,-1.100381374387079,0.21621771273408832,-0.8442792323526979,1.1379207128159687,-0.34474866540898347,-0.785146344144231,-0.734298731271908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
6158,-1.676046325962354,-0.4751252950433981,0.6022464462273978,-1.0497281582206086,-3.785677565253214,-0.5258292517799524,2.9719409218355146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1
10223,0.2236480142360534,1.00632400733693,2.3380772605235123,1.5441983602941902,-0.19709884026956062,0.25212202531288347,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
8663,0.16608151907852592,1.1050872941622851,0.4575938783693882,1.2004249662741566,0.06459592149189258,-0.785146344144231,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
5155,2.5263078205371534,0.1668360693214107,0.529920162298393,0.8253994455250291,-0.18942528304905085,2.585975856591391,-1.4755466618933926,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
10221,-0.40958343249674906,-0.1294537911546549,0.6745727301564025,-1.1434845384078904,0.24399839719893787,-0.785146344144231,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
955,-0.12175095670911157,1.3519955112256732,0.31294131051137863,0.3878696713177136,0.07385711124078183,-1.0444634365085097,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
4343,0.05094852876347092,0.11745442590873312,0.6022464462273978,0.7316430653377471,-0.04177545790962801,-0.26651215941567374,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
11591,-1.330647355017189,-0.1294537911546549,0.6022464462273978,1.2004249662741566,-0.994884185780968,-1.0444634365085097,3.713188852456999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2
11371,0.8568794609688559,0.11745442590873312,1.0362041498014265,0.7316430653377471,-0.018490180826708093,-0.26651215941567374,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
3991,0.7417464706538008,1.3519955112256732,-0.48264781270767393,0.2941132911304317,0.23314957492166613,-0.5258292517799524,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
1543,0.7417464706538008,-2.351627744725147,-1.0612580841397121,-1.4247536789697361,0.6144459871544808,0.7707562100414407,1.0446963022196547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,3
4026,-1.445780345332244,-0.22821707798001012,1.2531830015884406,0.9816600791704989,-0.2862708672802886,-0.785146344144231,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
12637,-0.12175095670911157,-0.3269803648053653,0.02363617479535951,0.3566175445886196,0.3561910958711892,-1.0444634365085097,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
11791,0.4539139948661634,0.31498099955944353,0.02363617479535951,-0.48718987709691736,3.309981414923875,0.7707562100414407,2.082443405089733,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2
4197,-1.330647355017189,1.0557056507496076,0.09596245872436429,0.8253994455250291,-0.4775805869501859,-0.785146344144231,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
10692,0.6841799754962734,-2.2034828144871144,-0.9166055162817026,-1.1747366651369846,0.2831599995656675,1.8080245794985552,0.7481971299710609,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3
5464,-0.06418446155158407,-0.42574365163072053,0.16828874265336907,-0.11216435634778979,-0.15634960537444853,-0.5258292517799524,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
4488,0.5114804900236909,0.759415790273542,0.7468990140854073,0.9816600791704989,0.12042766540662166,-0.785146344144231,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
3485,0.6266134803387459,-2.1541011710744367,-0.19334267699165483,-1.5497621858861121,0.4495968096242654,1.0300733024057194,1.1929458883439517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3
11363,1.3749779173866032,-2.104719527661759,-0.9889318002107074,-1.5497621858861121,0.32046936398261805,0.7707562100414407,1.0446963022196547,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
6556,-0.870115393756969,1.500140441463706,-0.2656689609206596,0.7941473187959351,-0.16746303307311683,-1.0444634365085097,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
11943,0.8568794609688559,-0.5245069384560758,0.31294131051137863,-0.5184420038260112,0.2090704815745565,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
7325,2.353608335064571,1.3519955112256732,0.9638778658724216,1.0129122058995927,0.23579562913563493,1.5487074871342765,1.6376946467168423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3
3600,-1.2730808598596615,0.8581790770988972,-0.9889318002107074,0.887903698983217,-0.252136767920097,-0.785146344144231,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
11435,-1.791179316277409,-2.4010093881378247,0.529920162298393,-1.2684930453242664,-2.0281683563355433,-0.007195067051395136,0.8964467160953579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,1
10730,-0.006617966394056577,1.500140441463706,1.3978355694464504,0.7941473187959351,0.16382295451569953,-0.26651215941567374,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
7251,0.10851502392099842,-0.42574365163072053,0.8192252980144121,0.5753824316922773,0.21568561710947695,-1.0444634365085097,-0.2895499728990174,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
9171,1.0871454415989659,-1.9565745974237263,-0.19334267699165483,-1.674770692802488,0.5117790836525183,0.25212202531288347,1.1929458883439517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3
6975,0.16608151907852592,0.018691139083377908,-0.48264781270767393,0.23160903767224378,0.08497053893945014,-0.5258292517799524,-0.882548317396205,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
5472,0.2812145093935809,0.8581790770988972,1.9041195569494838,1.5129462335650963,-0.09019825002524388,0.7707562100414407,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
3148,-0.12175095670911157,-0.0800721477419773,0.4575938783693882,-0.45593775036782336,-0.006847542285246632,-0.26651215941567374,0.30344837159817023,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
3017,0.6266134803387459,0.9075607205115748,0.09596245872436429,0.9816600791704989,0.20113231893265313,-1.0444634365085097,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
5501,0.8568794609688559,-2.3022461013124693,-0.04869010913364527,-1.518510059157018,0.2704589393386197,0.7707562100414407,0.8964467160953579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3
5847,-1.560913335647299,-0.2775987213926877,-0.48264781270767393,0.07534840402677398,-0.3725322346556512,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
8884,-0.17931745186663905,-0.9195600857574966,-0.2656689609206596,-1.3622494255115483,0.20351376772522234,-0.26651215941567374,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
6848,1.6052438980167134,0.759415790273542,5.014149765896689,0.9816600791704989,-0.3667109153849205,-0.5258292517799524,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
6086,-1.215514364702134,1.3519955112256732,0.529920162298393,0.7316430653377471,-0.40216804185209504,-0.785146344144231,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
5260,-1.330647355017189,1.253232224400318,-0.12101639306265005,0.6378866851504653,-0.42889318941317345,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
12875,0.5114804900236909,-0.9195600857574966,-0.7719529484236931,-1.1434845384078904,0.1728195388431922,0.7707562100414407,0.30344837159817023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3
7576,-0.46714992765427654,0.5618892166228315,0.16828874265336907,1.2629292197323445,-0.365123282856538,-1.0444634365085097,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
7585,0.2812145093935809,-1.7096663803603382,-0.9889318002107074,-1.3935015522406422,0.23526641829284176,1.5487074871342765,0.30344837159817023,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,3
4091,-1.445780345332244,0.8581790770988972,-0.6996266644946882,0.32536541785952566,-0.6310517313603425,-1.0444634365085097,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
9688,1.5476774028591858,0.9075607205115748,2.9890138158845554,0.5441303049631834,-0.08305390364753026,2.585975856591391,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
6450,-0.985248384072024,-0.030690504329299696,-0.9889318002107074,0.4503739247759015,-0.34210261119501467,-1.0444634365085097,-0.734298731271908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
10109,-1.215514364702134,-0.0800721477419773,0.31294131051137863,0.8253994455250291,-0.515154556788536,-0.785146344144231,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
12011,-1.215514364702134,0.31498099955944353,-0.48264781270767393,0.6066345584213714,-0.5072163941466297,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
2395,0.3387810045511084,0.8087974336862196,1.3255092855174455,1.2004249662741566,0.21330416831690474,-0.785146344144231,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
7849,0.16608151907852592,0.1668360693214107,0.16828874265336907,-1.1122324116787965,0.24902590020547585,-0.26651215941567374,0.8964467160953579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
12696,0.3387810045511084,-0.9195600857574966,-1.2059106519977218,-1.2059887918660785,0.1050805509656081,0.25212202531288347,0.1551987854738733,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3
11318,0.10851502392099842,-0.623270225281431,-1.3505632198557314,-0.4246856236387294,0.35407425250001356,-0.26651215941567374,0.30344837159817023,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
8627,-0.12175095670911157,0.4137442863847987,0.24061502658237385,0.8253994455250291,-0.06479612957115134,-0.5258292517799524,-1.3272970757690956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
10115,-1.1579478695446066,0.8581790770988972,0.09596245872436429,0.20035691094314984,-0.44873859601793487,-1.0444634365085097,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
11492,-0.23688394702416657,-0.1788354345673325,-1.133584368068717,-1.2372409185951725,-0.009758201920611997,-0.785146344144231,0.4516979577224671,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
3051,0.6266134803387459,-2.351627744725147,-0.33799524484966437,-1.643518566073394,0.13524556900484505,1.289390394769998,0.1551987854738733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3
6481,0.3387810045511084,-0.5738885818687534,-1.2782369359267265,-0.9872239047624207,0.18578520449163657,-0.007195067051395136,0.1551987854738733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
3071,1.3749779173866032,-1.5121398067096279,-0.12101639306265005,-1.6122664393443,0.3704797886266164,0.5114391176771621,0.7481971299710609,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3
159,0.5114804900236909,1.2038505809876403,0.3852675944403834,-0.11216435634778979,-0.23493741552930436,-1.0444634365085097,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
7805,0.8568794609688559,1.253232224400318,-0.19334267699165483,1.3566855999196263,0.02993261128891079,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
9763,-1.100381374387079,0.8581790770988972,-0.12101639306265005,0.7941473187959351,-0.2849478401733027,-1.0444634365085097,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
11076,0.4539139948661634,0.06807278249605551,-0.48264781270767393,1.1691728395450627,0.06909421365564042,-0.5258292517799524,-0.734298731271908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
10764,-0.23688394702416657,-0.9195600857574966,-0.6996266644946882,-0.9872239047624207,0.0582453913783717,-0.007195067051395136,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
1597,-1.560913335647299,0.31498099955944353,-0.04869010913364527,0.07534840402677398,-0.19974489448352642,-1.0444634365085097,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
4482,0.6266134803387459,-0.8701784423448189,-0.5549740966366787,-1.1434845384078904,0.5834871528510571,1.289390394769998,1.1929458883439517,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3
2804,-0.17931745186663905,1.6482853717017387,1.470161853375455,1.669206867210566,0.036018535981038095,1.289390394769998,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
3852,-0.9276818889144965,1.253232224400318,-0.5549740966366787,0.41912179804680755,-0.4876355929632649,-0.785146344144231,-0.5860491451476112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
6803,0.2812145093935809,1.5495220848763835,0.6745727301564025,0.5128781782340894,0.1471528129677001,-0.007195067051395136,-1.030797903520502,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
13150,-0.5247164228118041,-0.7220335121067861,0.02363617479535951,-0.33092924345144753,-0.14655920478276613,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
3889,0.16608151907852592,-1.8084296671856934,-0.12101639306265005,-1.3622494255115483,0.12016305998522508,0.25212202531288347,0.30344837159817023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3
12071,-1.215514364702134,0.26559935614676594,1.2531830015884406,1.2941813464614385,-0.6733885987838341,-0.785146344144231,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
7906,0.05094852876347092,-0.42574365163072053,-0.9889318002107074,-1.6122664393443,0.19187112918376387,0.5114391176771621,0.7481971299710609,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
2030,-0.46714992765427654,0.5618892166228315,0.24061502658237385,0.887903698983217,0.0854997497822433,-1.0444634365085097,-0.5860491451476112,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
12813,-1.6184798308048265,1.3519955112256732,1.180856717659436,0.5441303049631834,-0.4767867706859962,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
12934,-1.215514364702134,1.3026138678129955,-0.19334267699165483,0.3566175445886196,-0.459322812873807,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
7952,0.7993129658113284,1.4507587980510284,0.3852675944403834,0.9816600791704989,0.5149543487092774,2.0673416718628337,0.8964467160953579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,3
11513,0.3963474997086359,-0.5738885818687534,0.02363617479535951,-1.2372409185951725,-0.08940443376105414,-0.007195067051395136,1.0446963022196547,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
11399,0.7417464706538008,0.31498099955944353,-0.33799524484966437,1.4191898533778142,-0.06955902715629275,-0.785146344144231,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
6971,-1.445780345332244,0.5618892166228315,1.3978355694464504,1.3879377266487203,-0.5249449573802185,-0.785146344144231,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
9308,-1.0428148792295515,0.6112708600355091,1.470161853375455,0.20035691094314984,-0.4992782315047264,-1.0444634365085097,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
10037,-1.676046325962354,1.1544689375749628,1.1085304337304311,0.9816600791704989,-0.3690923641774927,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
12802,-0.35201693733922157,0.31498099955944353,1.3978355694464504,1.0441643326286867,0.3000947465350635,2.0673416718628337,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
10710,-0.9276818889144965,0.06807278249605551,0.09596245872436429,0.6378866851504653,-0.3974051442669506,-0.785146344144231,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
10682,-0.5247164228118041,0.759415790273542,0.8915515819434169,0.012844150568586054,0.24029392129938276,-0.5258292517799524,-1.1790474896447989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
532,0.05094852876347092,-2.351627744725147,-0.12101639306265005,-1.3935015522406422,0.19954468640427064,1.289390394769998,0.5999475438467641,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
8110,0.6841799754962734,0.3643626429721211,0.02363617479535951,0.044096277297680016,-0.04574453923057968,-0.5258292517799524,-0.14130038677472048,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
12443,0.2236480142360534,-0.42574365163072053,-0.2656689609206596,-1.45600580569883,0.5392980474777865,1.289390394769998,0.4516979577224671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3
6304,-1.560913335647299,0.7100341468608643,0.6022464462273978,0.7628951920668411,-0.28918152691565097,-0.785146344144231,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
9627,0.9144459561263834,-0.9689417291701742,-1.422889503784736,-1.3309972987824543,0.5689338546742273,1.8080245794985552,0.006949199349576417,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3
3948,-1.0428148792295515,0.018691139083377908,-0.6273003805656835,0.41912179804680755,-0.45138465023190366,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
10206,1.1447119367564933,-1.5121398067096279,-0.19334267699165483,-1.2684930453242664,0.12069227082801824,0.25212202531288347,0.1551987854738733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
7838,-1.2730808598596615,0.759415790273542,-0.48264781270767393,1.3566855999196263,-0.531560092915139,-0.785146344144231,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
4127,0.05094852876347092,0.9075607205115748,0.3852675944403834,1.1379207128159687,-0.27859731005977884,-0.5258292517799524,-0.882548317396205,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
10670,0.2236480142360534,-0.623270225281431,-0.6273003805656835,-1.2059887918660785,0.08999804194598812,-0.007195067051395136,0.4516979577224671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
1457,0.5114804900236909,-0.3269803648053653,-0.48264781270767393,0.4816260515049955,-0.29897192750733337,-0.785146344144231,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
2707,0.5114804900236909,0.4137442863847987,0.9638778658724216,-0.11216435634778979,-0.03912940369565922,-0.5258292517799524,-0.5860491451476112,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
12573,1.3174114222290758,-0.2775987213926877,-0.4103215287786692,-1.2059887918660785,0.1791700689567161,0.7707562100414407,1.0446963022196547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
8486,0.3387810045511084,1.500140441463706,1.5424881373044599,1.1379207128159687,-0.05235967476550015,-1.0444634365085097,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
3481,0.5114804900236909,-0.1788354345673325,0.4575938783693882,1.0129122058995927,0.02040681611862496,-0.5258292517799524,-0.882548317396205,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
12781,0.7417464706538008,1.3519955112256732,-0.2656689609206596,0.2628611644013377,0.31597107181887024,-0.26651215941567374,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
12117,-1.1579478695446066,0.21621771273408832,-0.9166055162817026,0.4816260515049955,-0.2600749305620033,-0.785146344144231,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
12313,-1.215514364702134,-0.1788354345673325,0.8192252980144121,0.6066345584213714,-0.24975531912752777,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
380,0.2812145093935809,0.5125075732101539,0.31294131051137863,-1.2997451720533604,0.19240034002655704,-0.26651215941567374,0.1551987854738733,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
5268,0.2236480142360534,-1.4627581632969502,-0.7719529484236931,-1.3935015522406422,0.3673045235698545,0.5114391176771621,1.1929458883439517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,3
8562,0.2236480142360534,0.31498099955944353,-0.6996266644946882,-0.7372068909296691,0.2347372074500486,-0.007195067051395136,0.8964467160953579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
8581,0.7417464706538008,0.31498099955944353,0.09596245872436429,-1.1122324116787965,0.016173129376276706,-0.5258292517799524,0.5999475438467641,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
4240,-0.9276818889144965,-0.3269803648053653,-0.4103215287786692,0.1378526574849619,-0.39290685210320575,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
5807,0.7417464706538008,-0.9689417291701742,-0.5549740966366787,-1.4247536789697361,0.49616736379010223,0.7707562100414407,1.0446963022196547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
8674,0.2236480142360534,-0.8701784423448189,0.6022464462273978,-0.5809462572841992,0.050307228736465336,-0.5258292517799524,0.006949199349576417,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
1969,0.3963474997086359,0.06807278249605551,-0.04869010913364527,1.3566855999196263,0.17149651173620933,-0.5258292517799524,-0.734298731271908,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
11584,-0.46714992765427654,0.9569423639242524,0.8192252980144121,1.1066685860868748,-0.2796557317453682,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
4006,-0.9276818889144965,-1.4133765198842725,-1.2782369359267265,0.5441303049631834,-3.63538168589982,-0.007195067051395136,0.30344837159817023,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3
5431,-1.0428148792295515,0.7100341468608643,-1.2059106519977218,0.41912179804680755,-0.5593436621618036,-0.785146344144231,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
11425,0.2812145093935809,-0.2775987213926877,0.02363617479535951,0.7003909386086532,-0.001820039278708643,-1.0444634365085097,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
378,0.2236480142360534,-2.005956240836404,-0.48264781270767393,-1.45600580569883,0.44007101445397956,0.25212202531288347,0.8964467160953579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3
6897,-0.35201693733922157,0.7100341468608643,-0.33799524484966437,1.1066685860868748,0.16620440330827174,-1.0444634365085097,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
3002,0.8568794609688559,-0.22821707798001012,-1.133584368068717,-0.2996771167223536,-0.013462677820167097,-0.5258292517799524,0.4516979577224671,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
8606,0.3387810045511084,-2.3022461013124693,-0.33799524484966437,-1.518510059157018,0.3961465145021085,0.25212202531288347,0.006949199349576417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
